ID ctx-lh-caudalanteriorcingulate ctx-lh-caudalmiddlefrontal ctx-lh-cuneus ctx-lh-entorhinal ctx-lh-fusiform ctx-lh-inferiorparietal ctx-lh-inferiortemporal ctx-lh-isthmuscingulate ctx-lh-lateraloccipital ctx-lh-lateralorbitofrontal ctx-lh-lingual ctx-lh-medialorbitofrontal ctx-lh-middletemporal ctx-lh-parahippocampal ctx-lh-paracentral ctx-lh-parsopercularis ctx-lh-parsorbitalis ctx-lh-parstriangularis ctx-lh-pericalcarine ctx-lh-postcentral ctx-lh-posteriorcingulate ctx-lh-precentral ctx-lh-precuneus ctx-lh-rostralanteriorcingulate ctx-lh-rostralmiddlefrontal ctx-lh-superiorfrontal ctx-lh-superiorparietal ctx-lh-superiortemporal ctx-lh-supramarginal ctx-lh-transversetemporal ctx-lh-insula Left-Thalamus-Proper Left-Caudate Left-Putamen Left-Pallidum Left-Hippocampus Left-Amygdala Left-Accumbens-area Right-Thalamus-Proper Right-Caudate Right-Putamen Right-Pallidum Right-Hippocampus Right-Amygdala Right-Accumbens-area ctx-rh-caudalanteriorcingulate ctx-rh-caudalmiddlefrontal ctx-rh-cuneus ctx-rh-entorhinal ctx-rh-fusiform ctx-rh-inferiorparietal ctx-rh-inferiortemporal ctx-rh-isthmuscingulate ctx-rh-lateraloccipital ctx-rh-lateralorbitofrontal ctx-rh-lingual ctx-rh-medialorbitofrontal ctx-rh-middletemporal ctx-rh-parahippocampal ctx-rh-paracentral ctx-rh-parsopercularis ctx-rh-parsorbitalis ctx-rh-parstriangularis ctx-rh-pericalcarine ctx-rh-postcentral ctx-rh-posteriorcingulate ctx-rh-precentral ctx-rh-precuneus ctx-rh-rostralanteriorcingulate ctx-rh-rostralmiddlefrontal ctx-rh-superiorfrontal ctx-rh-superiorparietal ctx-rh-superiortemporal ctx-rh-supramarginal ctx-rh-transversetemporal ctx-rh-insula 
sub-0027 3523.6211353241281650 8082.9394441221841350 4841.4612908782058570 3619.3104021927031250 12196.1765361565916510 16994.0136293344556570 13793.3454902056765060 3593.9810775099436300 14189.4716035000916510 9735.6928733600426440 9559.0891346300772920 5717.4415022979244070 16754.0874192284662180 3030.3989973021767390 5330.4621535224431970 5803.2807926848897920 2452.7444930319200760 5526.0622965709172440 2968.4822751132219150 11782.4607722799919710 4691.5949745470386460 15989.2764934941174040 11238.5786436612318430 5658.3389623198999200 11764.1679111093441830 25539.2191989130831890 12104.0049987694450960 18534.1916856436279650 12020.9805612090549040 1417.0474858376910980 8182.8509922919404650 7294.2052795741799040 3697.4100184790935500 4569.8718311759512260 1488.1108062658810300 4106.2009638301182370 1107.4640411726158050 659.9753547079895640 7406.0781125300477080 4099.1648356258289580 5222.1080559714710820 1580.9858909235256530 4591.6837616851047440 1045.5474014364042010 398.2367523574845750 2497.7746075732424040 6164.2269369477157850 5445.8523792777045910 3650.2687632871805370 11052.8291463357998400 15375.0344226895418110 14770.6440049056879330 3252.7358935080164580 13108.0402652526098080 10265.5027441960118270 9504.2085406454117470 5958.7754748121300640 16692.8745782436195030 3383.6051307823929570 5088.4246351119518590 5652.0067153197187500 2385.9024466072318430 4857.6445202834638860 2834.7985175716678770 12392.4795558599189100 4423.5235796340348480 15609.3322669994581890 12488.8730392404244070 2684.9318673068906250 12009.7224870114066830 32228.3268250468644390 11755.0208099083754330 19055.5576658670916510 10581.4172622838897920 1408.6042658408304570 8135.7097371000274520 
sub-0028 3501.7859763793038108 6941.4097806523759120 4223.4353189789417704 3170.2557575511739324 13569.8656980743658512 15438.2959353890445136 13964.2728786430062500 3746.1462647118094492 12345.2067990005644796 10663.9771866303192096 9135.6532817380350608 5586.7095850999803380 16596.5073309891533512 3106.6650290847047264 6044.7071522353103648 4384.1989439786766756 2369.2966166509515996 4745.7380637107495404 3534.6530143075512196 10414.6150733792132636 4890.0680008897349088 14155.0460869507339932 12966.1116804254346012 4550.6781620184798784 12168.0098252888410068 24832.5974637559265272 11695.7225959403089932 18359.9023249022603648 11052.6680931503507636 1292.5384518675203152 7779.5235055215725608 6348.3714756497432904 3383.8926958497280472 3841.1751342420182940 1259.6712422916284652 4171.9905634358693616 1118.9138926624653608 347.9636317335464484 6514.1365850638082296 3876.9006496988403988 4039.8076220886009156 1378.2789719512127660 4785.0358248176143312 949.5762822201550304 440.8492166716483796 2781.5653617875477888 7572.3169485018562500 5881.0857307155413108 2859.4462632236243920 13653.4640653239972568 16097.0689972567125000 15892.7195543529804864 2774.4205313787014476 14758.8014680122556420 11492.8027323051346012 9661.5286126241557904 5836.0716969555769796 17301.7246882893931420 2614.3713541134657752 4795.0387908552557904 5193.7319837998975608 2560.7835930801473328 4690.7210639131437500 3487.4959750573408548 9682.9627633464245404 4268.4493513433967972 14758.8014680122556420 11880.0647419606583852 2870.8784680255531992 11401.3457679206981688 28618.0445541130332296 13212.6153161479658512 18632.1315759779140272 10489.6380080431205812 1348.9841796730080432 7957.4352702630841488 
sub-0029 3944.3898159645985152 8562.6125096314029696 5581.3110705177985152 3319.0399551963846528 13784.8200454925267328 19240.4045005867465344 13060.8607812244168320 4093.9480756777970304 18263.3478477981801984 10924.3166729398168320 11129.7531241654168320 5965.8896223059495040 18708.7339231878871296 2715.0549155904754944 7138.5240573268900992 5708.6826268411465344 2671.5024087952878720 5219.7424782033113856 3611.5822016338579200 14495.6315454042871296 5163.8635034644396032 18132.6883709514138624 15628.8234753975663360 5126.0631932289846528 13793.8589861310000000 29642.9100483474000000 14059.2844106530534656 21334.2193565550000000 13118.3827371919099008 1489.0072488116370048 7963.5581743659435648 8203.5093665879633664 4145.7182283037648512 5494.2056669191603968 1829.2107262538930688 4324.0370743874747520 1253.9871541482743808 565.3625534329820544 8938.1509443364029696 4544.2654444327787136 5347.9349361161450496 1814.4193932490695552 4835.9863976675311872 1051.0154668705603968 451.1395944465943680 3046.2195502975670784 8883.9157324476504960 6228.0267346913495040 3186.7382819524396032 13051.0005457782504960 18312.6521579348930688 15402.8421239610871296 3383.1357925395663360 14664.9122356809663360 10112.4287521992000000 10327.7270053239069312 6104.7647853123480192 20808.2994076579603968 3199.8862405104344064 6981.5698382038396032 6363.6155436272702976 2620.5539441952205440 4569.7396783377846528 3563.9204811125311872 13798.7898878830396032 4564.8095598122153472 17563.2163100823663360 16513.0237044724396032 2422.5126691530022272 12182.4119638778336640 34778.8338686357861376 14098.7269172856871296 21731.1224166156871296 13434.7558430875603968 1079.7767385642332928 7855.9098318325465344 
sub-0030 3810.3482775972021788 7002.4242863963343460 4391.1267665128440364 3271.4738794194879876 12238.9881748531062500 14206.2835152117669156 15024.5184005679587732 4005.1661749980072252 12969.0042175265556192 11092.8695644538900232 9950.4268551724896788 5707.0677718879229644 17626.9952973045837152 3153.8478206148867260 5121.1431595376810488 4505.0769241996294156 2312.8217116651000000 5691.6294044558554760 2176.0815580504428464 12419.1038663164656540 4994.6954279679178328 13274.8325315550856656 12466.1537287017393924 5475.4919071837903096 13342.4668833711606076 27140.7343946177300464 11278.1299750745662268 21043.2971203291549884 12324.2679786154299884 1604.1249185115231076 7509.6868392694546440 5331.3997747219412268 3422.1823547609886184 3628.7630673915665712 1587.9514406389967028 4760.1784207991742260 1125.5340333805681124 516.8193375146075116 5188.0427527005510604 3858.1332504229348336 3866.2205148862795008 1377.6948254547365248 4996.1652970615816796 1021.8761211271165064 361.7000257905259036 2975.9385115270670008 7846.3918881621196672 5934.2329753851684636 3234.7159106802940364 12440.4231158363381308 13879.8721131579862384 16068.4507224360581424 3795.6450206055936068 12763.1593160392118692 10823.0648094268702980 9763.6962236708956424 5012.3391267213620704 16667.6080205456031540 2881.8375605266627728 3892.6862381921396788 4858.6902096180257740 2703.9282514388430476 4886.6261538048037848 2096.6838640416471904 12231.6377725871587152 5140.9928903152773220 13037.3747322731187500 12217.6689253332337732 3202.3686045838535836 12729.3407380076906540 31699.4782247850600348 10570.9041035046824536 17168.9889891922768344 12315.4452533602387616 1128.4746488822312568 7446.4631486602668576 
sub-0031 3807.2562059061118946 5720.3478357863709284 4661.1592048013912374 3169.5592262780884326 11284.1841974021322071 16311.5097058007106278 13531.4116480533068694 3416.3392150411606033 11683.1081990202256054 9189.8283217205106138 8713.7395785581115429 5018.5902388475043953 18337.4357639910062500 2900.9400186122310829 4924.6825203155825133 4411.4675742133915471 2391.3646247911995162 4246.9470035048481313 1701.9818496845664080 10873.6115469649456432 3634.7289670989149811 13685.0121770823890765 12870.4191096519915541 4538.8609026442543813 11331.5014908054618876 23698.1684888644740569 12541.3800497542878097 19950.6043996157281250 12001.9572092140831082 1079.5719422453268149 7957.3835021342134431 7097.6579134288734235 3923.7308789152993876 4850.4301158578015800 1693.2462317917923441 4127.5610355906302999 1076.6600402304764094 671.1836302866559578 6802.8316786247452915 4116.6413408310662724 4551.2364183162821686 1469.0331975059857844 4581.0831711956609410 979.1128575691722805 510.3033910072377419 2710.2134615251084284 6117.8170600952978251 4909.3953628186272064 3012.3187994697525021 11835.2536023984412724 16263.4627659198603041 14391.8647988731787304 2864.5417275504739248 12362.2995367434237472 9790.4004875101337626 8856.4204114058268652 5248.6269022812603181 17071.5035984844793638 3259.8270456089537339 5218.7801494018815457 5030.9650606797378202 2491.8237094673540506 4108.6336319727212311 1858.4943660366704586 10091.7782619184431376 3305.6885195216225119 12991.2612453985703265 12289.5029531981065737 2537.6857037598686004 10564.9539741545231068 27600.0620583582256194 13887.3858190054618666 19969.5321501535343750 12154.1026111704959179 1027.1584083486310221 8469.1429742438378307 
sub-0032 3174.7119506661220809 6637.3740562013867598 4124.0604764421453125 3174.7119506661220809 14014.3854473825768909 15248.4584164770423517 13952.2788833564426801 4157.1302598219444498 11025.9943419554502476 10780.7926426656649669 8676.4170202393544399 4889.5084961307191201 18611.9096311747405429 2807.7165015084537212 5291.1869688304010699 5283.1205774012526728 2552.8361315944662616 5052.4382286141175993 2365.7089529891557978 13727.2429696584182574 4606.3974851679234779 13857.1006108654759878 12519.7864404833858554 5119.3843209334630343 12491.5569525951704780 25930.0428605885467108 13572.3780910567111017 19922.6089007602106912 12124.5605424703414473 1367.9653443512324639 6810.7893676802428456 7214.0812727355713824 4035.3363193359852377 4806.4300053399411593 1691.4052389402119455 4285.3771609567614731 1009.0358061391321658 562.1885859692269181 7606.0810763864071544 3960.3242199743556740 5159.7135889465111421 1868.8535547278880962 4496.7021700708481899 857.3980805388663854 486.3697720051300620 2018.0716138536203327 6376.0411100254057574 4715.2862762806076066 3222.3005095436310239 13445.7450066644049338 15367.8331709720483554 15483.9818311048457230 3550.5797386570335944 13644.9690793423541128 10746.1101957039477794 9635.4449854133083872 5496.8651568931568664 17557.7057029817175159 3164.2265638640966085 4845.9527493685981078 6764.8148177386768922 2840.7862848882528585 4667.6979095965307978 2855.3050603859626642 12999.7038772559905429 4401.5250523158303039 13917.5948972719124179 12646.4202936494205601 2985.1648172961298719 11890.6517133587774682 29842.7779451050970392 13337.6623535738916949 19791.9420432853559216 12907.7517007025884878 1672.0471289180790509 7320.5501090835737659 
sub-0033 3607.7574070213062388 7500.7191200743843526 4902.1960351128062116 3257.7975489966578429 14402.0974013154984631 16365.4550076655297259 14526.0977300958155802 3503.7339661585374600 14335.9615260746343302 10371.3561199879156090 9960.7731330877780834 5919.6981635109718718 18596.7947611094375192 3361.8209885139249568 4703.1048218873547083 5726.8072291646359631 2946.4157451748124696 5401.6475017492312388 2056.3599892555375456 12535.1836199538531442 4410.3231994435453125 16722.9931670094343494 12905.8101992176374488 5197.0445270656234391 12602.0066980605499680 24961.5208846556484119 13243.3708140391812628 20819.1785190963546875 12728.0752109050015241 1593.4205294144249632 8640.8451976702593398 7391.1842474013671779 4194.6983447011577629 4834.6844382396484247 1436.3517698873155938 4339.3670389236452965 1002.3461823644656762 742.6317581879234843 7535.8519553711343398 3563.6682479651593910 4501.2575624361202741 1423.2626933626234415 4596.3256644467108991 923.8119667521141093 526.3179339360172301 3011.8611304892765609 7270.6271663671640177 5797.0748709180750160 3111.7511606364359119 14764.4565038887531058 16709.2162283230937052 16140.1859670020968238 2895.4374601706828285 14174.0716591669718238 10879.0740784076515913 10291.4426508014000256 6092.6122085942577773 18359.8143380590468622 3174.4408293730249728 4103.7639817085828013 5945.8763179058578413 2495.1876704116609719 5399.5806322402234071 2258.8957661277312780 11710.5724259020233927 3901.2278765339828333 15101.3272853887093494 11470.8366159216656058 3133.1067289444390193 11683.7057540861781250 28874.4604732244969006 13787.5999584982141009 19960.1243230693625192 13509.9746103905109247 1430.1518193106062348 9176.8068654387625160 
sub-0034 3484.3566230238477843 6779.0789255674854810 4610.2210810080803073 3061.7843135845108707 14840.0601326429020821 15330.5730449044175772 13761.9775233469071630 3208.8632831773730478 13281.1707166677885429 10465.7621377813635429 9560.1437543876442696 6265.4214503858123070 16188.4099339511058603 2987.1248371637556339 5371.0011867399989274 5515.0939917472435236 3046.8524174254432638 6201.9615198269550141 1858.2738573363103845 11357.9427783525123033 4405.6545114857902650 14701.9403698638886728 11894.7448135379546244 4885.7147766539559234 12815.2947372913406250 26489.1753971943229179 11401.2464482896233076 19527.1806689458031250 12978.7990418645772120 1782.1211214521430504 8546.2679744190547506 7864.6269470566214853 4031.6105937038381829 4568.4119172904787448 1418.5295839139901453 4213.7794990745186535 1027.3140579484556172 492.7524026405019174 7607.0520252124270821 4544.5208143175623701 4642.3248522002810199 1311.7666950168236073 4554.9734614109122068 958.6273598227694394 407.6405926381640124 2949.7951004115722814 7277.0572514803363272 4679.6544110527639326 3026.6943778066925772 13828.4250446053740870 16268.2959110891393223 15503.7820304042532549 2753.4408403927771656 12437.5184692122188799 10431.4198123708951158 9354.0833887864522788 5532.2655109809757497 17916.7745604730876299 2670.5686986691261227 4914.8320245447496437 5675.6117744772673842 3099.1138724369937834 5009.6491847848546875 2223.3585668462194329 10983.8988605705602212 3644.8747615532725245 14704.1789255403506532 10918.9451353909952457 3073.7296864421714853 12269.5356286302605478 30551.3970348678567696 12388.9907891536358076 18246.0245731494240870 12107.5236954801281250 1629.8160054832092618 9408.5841110732665380 
sub-0035 3610.7645168989276200 6750.3698726194862595 4772.6659918242627525 3016.7260619215713615 13540.7304599061757050 14095.5052461269569245 13376.4060102699608460 3661.6612851956074905 13527.6429163558125915 8115.8587729205428620 9732.9226366253008575 4458.5597702892889710 16444.7558892390741120 2894.5736421990620670 5302.7194405173906555 4132.0930525346971665 2114.3984570722704735 4279.6940303698719750 1992.2462106040282860 9530.0622600004414215 4550.9010014061279945 12535.8812273468165130 11170.3937145000137100 4473.8284544117704125 10689.0552005143789215 23217.6680364451837005 11974.5633644980975800 19191.7294198742969055 9633.3098926754082870 1549.4439701155722885 6892.1541253001661300 5789.1472843981241340 3294.4771519516016235 3436.2610595438642235 1238.2464562462632465 4278.9669830391268845 1042.6573311529397535 150.5091117735943740 5463.4079604828116340 3405.7229982818329125 3103.9776180548944245 1494.9117919108998585 5332.5304544486768760 953.9515085239763460 218.1291260727202785 2397.9662708366787300 6728.5570695032305755 5529.5737608306241035 3224.6761163701806450 12958.3258003262265930 13788.6698415677343750 14197.2987841404336090 3305.3835535097294655 12506.7979537633438110 8943.2946248390702820 9756.1888399658613510 4812.6560134743975105 16394.5872063786250305 3143.2412853913525200 4730.4937886562900810 4588.7098824841444245 2071.4997263363540325 3988.8547037724101715 2311.4419367084848080 9026.1835504793885880 3683.4740883118631745 11190.0243346783145370 11543.3942249698633575 2416.1436640449418545 10486.1955169065879135 28866.4841232985155030 10500.0097598590449600 17885.1358480337188110 9929.2392421850372085 1078.2850702387209120 6791.8139875109942550 
sub-0036 3912.2984215915879104 7761.8221536569586432 5342.3833856739112144 3236.8171266107685176 12549.0433852413297864 16878.5306665894137856 12956.4231346169086432 4197.3999513352375000 15509.2588177257897152 10048.5194236009620352 10508.2121409513301424 5657.5645448270961432 18906.9370594419387856 2554.7967886993874728 5095.8622571140029816 4860.4570181317202136 2348.1636195863512856 5479.0492775571089992 2811.1268718269284464 13947.0849654977750000 5388.8107009550719640 16497.3052191766676424 13013.3127947026352848 5261.9529845730844640 13832.6533483366961432 29000.5754584401922864 12982.5799308694512856 18157.5645621041387856 14217.1477725068064280 1616.4469909136034192 7260.2788118592091080 8771.4480359963038568 4225.5180077144129648 5087.3611737132279816 1470.6267824831400440 4060.0802030524111600 1029.2424657845344504 932.4649241585780088 9019.9307375865719640 4498.8488553239435176 4895.7675076783904816 1692.9534668872879648 4396.1866737907077680 957.9671602973957464 408.0351268704683056 2868.6700766857146608 7545.3806545065857496 6567.1424285569181072 3448.0280772505754648 13287.9516680151500000 16652.2803686846926424 15150.9199433019461432 3576.1928857329982496 14604.2576261069051424 8242.4408071227344640 11324.2837191051849288 5383.5792162876410008 17955.5079280115974288 2639.1504903970603936 6161.7233160548341080 6225.8057209346245352 2873.9012484494185720 5178.2532950883245896 2826.1665307184116248 14005.2842106964887856 5065.7826277044676424 16062.4603349418349288 13021.1603320531926424 2796.0869013088762856 11810.1326094549577136 33165.9342086126926424 12435.9176136744102848 19084.1439881052147152 13202.9445760805439280 1661.5662792146219368 7656.5439194405964992 
sub-0037 4156.5991142324566337 7497.1433723548466860 4941.7972486293413590 3109.1263950948749499 13302.0913356209787979 16083.1719523010591860 12647.6232655402983430 3363.2804424253674710 12523.3879253255917704 10158.0487240418221308 10171.8528218366065335 4858.1622673199285698 15679.6099854636903024 2868.7758651086650633 4979.1486960299512456 4724.9952291499604927 2871.2120650284265124 5359.1629262944934665 2715.3092279365518627 13008.9606096176017515 4779.3985249490351424 15362.9319130263484375 12204.2744269024908140 5552.4172092010476701 14295.9709520870399521 26055.2742160897484375 11881.1000793237858707 17735.5812619374071396 13707.2748527863201235 1713.3079131592827347 7033.4949347148940335 6444.7992223811753837 3697.0103648471044317 3689.7021536407515959 1520.8653728342176991 4239.4221578909493328 876.1419073631521185 408.4331550261175990 6508.9461553723619607 4373.4011337118375000 4054.2876352887365436 1401.5021422337831406 4807.8182728084531918 881.8258578865939280 349.1575561292703458 2970.2750194344638845 7723.6905768943441948 5919.4385038017928881 2795.6962651587837021 14010.1503752968823009 15978.4246604045788256 13626.0764583636699622 3140.7938935579733597 12614.3311178413573954 11449.9314663507832296 9838.1229010007999055 5727.8073206771461744 16563.8714628195439113 3008.4389849364956294 4681.1471196409863489 6387.9589527283369273 2506.6263898969409753 5587.3328436488972864 2244.3521937091755283 11850.2449070645390625 4090.0152073875062500 15048.6900389228376890 11724.3856931339226424 2992.1992676724515458 14049.1264719333347253 31282.0793299243250000 12277.3549958558054549 17804.6002078011154360 11769.0457387078865436 1476.2056174855046820 7635.1820348444049710 
sub-0038 3563.8303398022309809 6301.4358927136434433 4849.2070671418803154 3815.3437525690062312 14257.1754353457072743 12320.4593663923743345 14443.8029689458682639 3725.7384325447115654 11239.0121297475801736 11259.4057868293679051 9891.8391592989236169 5410.9413844404646904 17935.9472840255819155 3045.9717923019999812 5807.0600469344163426 5397.9640319058103617 2345.1943052285033847 5253.3590754738767795 2285.8693267983004861 11370.0221009355571470 4158.3171492943214453 14243.5804501017506655 12210.4606837885110648 5401.6715939679625000 13047.8087482841768692 27389.0269819485859375 10595.7055449675031250 22978.5799663940397801 10918.9040977431620139 1355.2072022073113672 7314.9058447069489236 7038.0550650779481684 3818.4336819218560894 4368.4267956110480787 1484.3629488004191182 4179.3281433762160214 1046.8403726053092853 595.7226639151332798 6557.8924262564182118 4420.3362069566417014 4861.5661979627941088 1720.4273001864544090 4590.2776455371670978 944.8754063812173528 440.6122846712953454 2618.9550070465684100 7531.8126891434347338 4836.8476418187473944 3989.6112706346197367 13508.8135856539382176 15288.5673367816911632 16530.6850423186557118 3269.6770128671214786 13954.3705396518361169 11074.6335085818430845 10787.2764950528590683 6143.8529947426172772 18474.8174158191220544 3039.7922268915430845 5644.5337324781952228 5081.5635607565680324 2374.8570153202691797 4970.9472466503787905 2376.7107957478570949 9657.0097776222974508 4259.0460414256825246 14352.9614999963116551 10831.7707798601957986 3204.7899544846543996 11281.0335289069310706 32885.8681858667270486 11183.3945673353961574 19369.6371188637552257 9889.9850831621402662 1333.5782809138953834 8215.2871859505175839 
sub-0039 4784.9891774605772571 7639.1936395000439068 5739.9777644241529737 3301.9224926766710910 13547.7830648650818717 15343.6803680287434309 14250.9301514280190636 3184.9704589222280411 14345.6407812411709397 10532.1430787279353158 9903.6148093439110998 5615.8513048828891409 16561.2731191655271897 2859.9441733541547322 4168.6591425501257001 4486.5108327672320340 2748.0145791610848007 5684.0134809248046146 2778.8668330163571798 11688.7480796096243838 4694.5845716843539764 13209.1255414076875055 12161.5786527874131217 5491.0067187607964830 13138.8113791403243673 26256.8131623979431338 12418.4429346804303092 17754.4694013551656305 11528.7457284918390680 1146.5606332540945677 7757.5809006231279737 7272.5527754324210855 3622.6436104366862456 4437.0028484738756327 1668.8986792300879704 4060.3167619511444501 1073.3758466853032034 689.5148649212969044 7060.8904551971882840 4350.9035814712132785 4284.8937335857510137 1629.4362593228454748 4683.8219079117844589 940.6389646438150958 364.4886213939209985 3109.6331732314806957 6966.1811931080585855 6108.0541963900657763 2892.2313126470625839 13692.7180958973912522 16409.8800792721981294 15188.7004578736878136 3222.9979947931916442 14144.7404409164965669 11328.5645405410101535 9021.0927114027951502 5260.6898648459990647 17512.6738072716465559 3024.9684511368048498 4151.4391523771910115 6466.0857492332323421 2623.8874357578098791 5288.6728621238653953 2836.9842994996726088 11132.6880089030876568 4426.9583098807783602 13368.4094226122818717 11923.3699303669771842 2971.1561524615475751 12453.6013835381340559 31254.8992036003831206 11749.7344607393403169 16841.0955624552856184 11467.7600312241342237 1257.0551710440262544 8170.8586089834574934 
sub-0040 3515.3366337394438977 7269.6846334110522066 6423.0671333397342906 3523.2558041307611646 14146.2978114073140414 17552.9280675486296664 14096.6235539737374789 4097.7469116673590213 15829.4554282949188977 11096.7445338637617504 11720.9099002400186445 5788.1034936600600402 20427.5401054868782305 2112.9456413683246860 6591.5272101312133551 5461.9822981426845438 2701.8346763029499181 5865.8540867717180004 2845.0975231406126241 12447.3011689749093750 5155.2997822647188766 15607.7214399752532516 14906.5256857735595016 5073.2289866881059174 12928.2033454293796875 27608.6765572450203969 12197.4922173136578336 22491.5332399924873734 13743.8671209250530195 1498.8597167518420212 7857.1346315158132074 8119.9024723391454180 3760.1072375603450643 5101.3063530246414168 1469.3431420433803527 4320.9199382229713736 1184.2574314914247797 670.9592315201038839 7898.1691715938099980 4361.9548213850920398 5225.8510699993217484 1552.8531459919194810 4934.2863423153982104 1039.5548602495676163 447.7860770109863157 2562.8915173040563977 8250.9269769789899598 7634.6811240781742082 3138.1024884488339580 14142.6974711444562711 18508.9735242468749367 14464.4994934492483953 3442.6257622107142896 14985.7166908637421453 10724.5494225817499367 11844.7344105223953969 6036.4734070853648754 19501.0127687817345438 2895.4914712342244775 5775.1452892601446473 6375.5528055965732898 2778.8655801606550623 5126.5032413004163746 2637.7624914713459802 12805.0983528588938133 4383.5523986503808541 15058.4265331401001266 15676.1141703559360641 2714.7932237869891866 11946.9623741979374367 31351.5060769209077703 13215.4492429848437289 19580.9219192473125633 13163.6164296034295820 1333.2795162178242411 8359.6333559832007074 
sub-0041 4445.6202321693392897 7683.7367430442859375 3840.4931882367351466 3388.0233340151028185 12139.6715089560397548 15104.1071248582904471 13835.4034667266932356 2897.0453863764943137 11311.7479886897775913 9756.9844873865006130 9512.1834332498967957 4869.2089347379435228 17347.8887922570362740 3284.1887701204715685 5216.4693688122456983 4925.5960554301169603 2179.1445926158942794 5456.4576081468685228 2203.2121102063564086 13550.7188075119463606 4612.0299155150578618 15301.4594236324503558 11438.2740656143029664 5037.6820494275294110 12447.0489933606668510 24427.8759692552888846 11904.4973965833840192 19404.6336763936885481 12936.6511016338744856 1400.7314539965561214 6982.3399564540672668 8818.3498293755249014 4314.2800282828468257 5826.4098842983489519 2140.6366630510350973 4424.9908383233263846 1131.8624726391976884 642.2597492490262544 8262.0457389634953125 4370.6668212707862740 5247.4132964006731310 2133.0724958794362140 4877.4606925449587127 988.1447952227743645 404.3348190407080697 2597.2323955046499507 7775.8812615353357789 5067.9383850374903978 3570.2492687006193137 12255.8833811854347308 14540.2372287534920289 14140.7165366747510481 2824.8426697529909315 12861.6973616880373414 10531.9591745571555577 9325.1446837623993077 4719.3024393020213413 18037.5975010121276106 3205.1101350553538666 5384.9421557975975973 5219.2203921345794603 2788.3973522714140925 4495.8180432856628858 2535.3445403277950853 11148.0886719148746635 3628.0112456454916538 15746.3644566170659615 10759.5694488054965385 2317.3612065003520469 11454.7788933883194423 29357.5965921004524134 11286.3047955860315865 18760.9978822925901106 9981.1564753813255144 1164.1817480366750075 6860.6273483969407236 
sub-0042 3443.6374360099508322 7363.7385790068451296 5362.2436364992688310 3634.3386166489819398 13866.1329655615835232 13795.9966987540256898 13906.1269660550625000 3786.7840290559577106 14976.7202147575838472 9571.0050060444170046 11475.1207752949519074 4748.4056485642332384 17382.2253234951715092 3360.7492464583745532 4779.7065518529992292 4020.3785689209592326 2136.5507041920518976 5008.0841816706901782 1934.8361093037669948 10911.7111592825946018 4480.0326348221505474 15345.9530131759819398 12020.5615585159801944 4726.3793747966153820 11976.5079037831727268 24952.3141536187256898 11569.6016970170736204 19896.7009576257448056 10926.2029739522904630 1289.1179001586737726 6630.4951429150464282 6440.9523230173614444 3547.3929849890129664 4052.8386627831982350 1476.9211054961262078 4620.8850388252398738 1078.7088246347631186 512.4011993577114426 6084.4744881739406250 4089.3556451550440544 4085.2982030466513600 1482.7176096980694300 4646.3891616787216320 879.3128871267652494 377.3452304982300858 2985.1428369155735394 6830.4706757097808032 6459.5010273287679792 3162.5124995238496956 14351.8707484708892454 15399.8584043523972408 16899.3863457195713472 3212.9408714465279826 15407.9743946346505278 11107.0488259821767454 11563.2258737617349028 5494.9811551534689120 17565.3906627374717130 3125.9949635532179988 5208.6390335188200486 5621.3428516844341320 2400.2865412902310266 5046.9200987882678982 2196.8331616738404630 11445.5589340997364444 4075.4442556042115868 13887.5788153424418426 12706.2737692866562500 2833.8568901833079340 12280.8194106758326296 27804.1412577600676944 11819.4262826810907870 18209.9513398412418426 9874.1556638314539768 1463.0097159452937402 6948.7163808263888796 
sub-0043 3489.4474554225331487 7132.7425155939875663 5566.7239193628522443 3659.4186799325548958 13158.3214972431639962 15388.1010489618256818 14798.2413783083787405 3205.2666997178499290 14565.7890864866194981 11465.9997725686680682 10541.5718735231787311 5342.3351996530699763 18228.5669731666540057 3107.8522443834893324 5656.0764047330929356 5454.5297195915307765 2951.3175306327279214 6495.8545803128214678 2626.8270851910148414 12560.3992162913184848 4407.8293575736816572 14169.4154116791721402 11040.7367856301024432 5691.0107532571340341 13488.8590601642055682 26973.6868158352920549 13024.6284978934833617 20066.0041558831478220 13201.3178157313250000 1436.3572228538735085 8129.0560465709165814 7350.4137809980682008 3537.8186348729739157 4978.8789397984666430 1572.7371724339850260 4535.4757196947427983 999.0005599369843241 687.2746862803013696 7434.3907663839108712 4202.2516867939793419 5183.1130554211686837 1612.3747631132150095 5098.4633319554078788 978.1740181878342933 601.9532665899856676 2708.1177606807052936 8051.1247379122754072 4806.2202861194654214 3412.8597019208922491 12436.1117407505976231 17865.7840930384078788 16647.7673505178400758 3415.5471324020321307 14401.8651408516563163 11834.8296114048334280 11066.2649686987446970 5813.2825758952151515 19801.9767235969875000 3634.5613126288343750 5032.6246587318874337 5918.7590011936956534 2865.3242520099668419 5904.6507141680955871 2931.8347041241478314 9932.2290561940123674 4000.7046814852778504 15137.5117269584619508 12354.1491275988373674 2759.1763706122859422 14016.9113633994115530 30333.4735382148420549 11469.3596209625867519 19584.3054581929068655 11382.0215065142680682 1478.6820839306737074 7991.3330220845137879 
